Date,Pond_ID,AMMONIA_mg_L,DO_mg_L,PH,TEMP_C
2022-12-09,Station_B,0.24,5.21,8.0,28.8
2022-12-09,Station_C,0.37,6.95,7.9,28.3
2022-12-10,Station_A,0.28,5.88,7.7,26.3
2022-12-10,Station_B,0.16,6.08,7.9,28.4
2022-12-10,Station_C,0.23,6.67,7.8,30.0
2022-12-11,Station_A,0.29,5.1,8.0,29.4
2022-12-11,Station_B,0.4,5.56,7.9,27.8
2022-12-11,Station_C,0.15,6.71,8.1,27.8
2022-12-12,Station_A,0.14,6.37,7.7,29.6
2022-12-12,Station_B,0.29,6.12,7.5,29.7
2022-12-12,Station_C,0.4,6.07,8.0,26.2
2022-12-13,Station_A,0.33,6.56,8.0,26.9
2022-12-13,Station_B,0.4,5.15,8.2,27.2
2022-12-13,Station_C,0.2,6.94,7.6,28.0
2022-12-14,Station_A,0.2,6.29,7.6,28.9
2022-12-14,Station_B,0.34,6.72,7.8,27.3
2022-12-14,Station_C,0.11,6.89,7.6,29.6
2022-12-15,Station_A,0.35,5.3,7.5,28.9
2022-12-15,Station_B,0.31,6.11,7.6,29.7
2022-12-15,Station_C,0.32,6.0,7.9,27.2
2022-12-16,Station_A,0.26,5.88,7.8,28.7
2022-12-16,Station_B,0.11,5.68,7.8,26.4
2022-12-16,Station_C,0.12,6.99,8.0,26.3
2022-12-17,Station_A,0.32,5.88,8.1,29.7
2022-12-17,Station_B,0.16,6.56,8.2,28.3
2022-12-17,Station_C,0.2,5.76,8.0,29.7
2022-12-18,Station_A,0.34,5.34,7.6,28.1
2022-12-18,Station_B,0.29,5.58,8.1,29.2
2022-12-18,Station_C,0.15,6.29,8.2,28.5
2022-12-19,Station_A,0.11,5.64,7.6,29.3
2022-12-19,Station_B,0.18,5.65,7.7,29.6
2022-12-19,Station_C,0.3,5.83,7.9,27.5
2022-12-20,Station_A,0.29,6.18,7.7,26.6
2022-12-20,Station_B,0.22,6.26,8.1,26.1
2022-12-20,Station_C,0.16,6.0,7.8,28.9
2022-12-21,Station_A,0.28,6.77,8.1,29.8
2022-12-21,Station_B,0.37,5.47,7.6,26.0
2022-12-21,Station_C,0.38,5.37,7.9,29.0
2022-12-22,Station_A,0.29,6.94,7.7,27.4
2022-12-22,Station_B,0.22,5.0,8.0,29.0
2022-12-22,Station_C,0.2,6.04,7.8,26.1
2022-12-23,Station_A,0.14,5.16,8.0,26.0
2022-12-23,Station_B,0.25,6.97,7.5,28.3
2022-12-23,Station_C,0.35,5.72,7.7,29.4
2022-12-24,Station_A,0.11,5.78,8.0,27.0
2022-12-24,Station_B,0.12,6.18,8.0,27.7
2022-12-24,Station_C,0.13,5.4,7.6,27.9
2022-12-25,Station_A,0.38,5.15,7.9,28.1
2022-12-25,Station_B,0.36,5.41,7.5,28.7
2022-12-25,Station_C,0.11,5.5,7.7,28.5
2022-12-26,Station_A,0.22,5.96,7.8,29.9
2022-12-26,Station_B,0.39,6.16,8.1,27.7
2022-12-26,Station_C,0.36,6.79,7.7,26.8
2022-12-27,Station_A,0.37,5.64,8.0,28.8
2022-12-27,Station_B,0.27,5.8,8.2,28.4
2022-12-27,Station_C,0.2,6.34,7.7,27.0
2022-12-28,Station_A,0.26,6.37,7.7,28.4
2022-12-28,Station_B,0.28,5.58,8.0,29.2
2022-12-28,Station_C,0.19,6.32,8.0,28.8
2022-12-29,Station_A,0.22,5.79,7.7,26.6
2022-12-29,Station_B,0.13,6.88,8.1,29.4
2022-12-29,Station_C,0.22,6.69,7.6,26.1
2022-12-30,Station_A,0.12,6.98,8.0,29.0
2022-12-30,Station_B,0.3,5.09,8.1,26.7
2022-12-30,Station_C,0.17,5.14,7.8,26.7
2022-12-31,Station_A,0.17,5.68,7.9,27.1
2022-12-31,Station_B,0.34,5.36,7.6,27.3
2022-12-31,Station_C,0.26,5.74,8.1,26.2
2023-01-01,Station_A,0.21,6.3,8.2,28.0
2023-01-01,Station_B,0.19,5.06,7.6,27.6
2023-01-01,Station_C,0.13,5.87,7.7,26.5
2023-01-02,Station_A,0.37,5.6,8.0,28.4
2023-01-02,Station_B,0.17,5.74,7.9,27.4
2023-01-02,Station_C,0.13,6.76,7.8,28.5
2023-01-03,Station_A,0.36,6.09,7.8,29.7
2023-01-03,Station_B,0.13,5.36,8.1,29.3
2023-01-03,Station_C,0.27,6.26,7.8,28.7
2023-01-04,Station_A,0.39,6.5,7.9,27.3
2023-01-04,Station_B,0.22,6.32,7.9,27.5
2023-01-04,Station_C,0.34,5.05,7.8,29.0
2023-01-05,Station_A,0.3,6.03,8.2,26.2
2023-01-05,Station_B,0.13,5.32,7.8,26.6
2023-01-05,Station_C,0.38,5.67,7.9,28.1
2023-01-06,Station_A,0.29,5.0,8.0,29.0
2023-01-06,Station_B,0.37,6.82,7.9,28.4
2023-01-06,Station_C,0.19,5.65,7.6,29.6
2023-01-07,Station_A,0.13,6.96,8.0,29.4
2023-01-07,Station_B,0.25,6.4,7.9,28.7
2023-01-07,Station_C,0.21,6.7,7.6,27.1
2023-01-08,Station_A,0.21,5.76,8.1,28.6
2023-01-08,Station_B,0.3,5.11,7.6,28.5
2023-01-08,Station_C,0.33,5.81,8.0,28.7
2023-01-09,Station_A,0.16,6.1,7.9,30.0
2023-01-09,Station_B,0.26,5.69,7.9,26.9
2023-01-09,Station_C,0.27,5.67,7.6,27.3
2023-01-10,Station_A,0.39,6.16,8.1,27.7
2023-01-10,Station_B,0.24,6.15,7.8,28.9
2023-01-10,Station_C,0.18,5.29,7.9,28.0
2023-01-11,Station_A,0.22,6.03,8.1,26.3
2023-01-11,Station_B,0.35,6.3,7.7,29.4
2023-01-11,Station_C,0.25,6.95,8.2,27.4
2023-01-12,Station_A,0.2,5.06,7.5,27.6
2023-01-12,Station_B,0.36,6.02,7.9,26.0
2023-01-12,Station_C,0.11,6.51,7.6,29.5
2023-01-13,Station_A,0.17,5.32,7.9,29.6
2023-01-13,Station_B,0.2,6.17,7.7,30.0
2023-01-13,Station_C,0.28,5.85,7.9,27.4
2023-01-14,Station_A,0.22,6.86,7.9,26.3
2023-01-14,Station_B,0.18,5.49,7.7,28.3
2023-01-14,Station_C,0.25,6.44,7.7,29.1
2023-01-15,Station_A,0.33,6.33,8.0,27.9
2023-01-15,Station_B,0.12,6.7,7.5,26.6
2023-01-15,Station_C,0.32,5.15,8.1,29.9
2023-01-16,Station_A,0.24,6.48,7.7,28.0
2023-01-16,Station_B,0.39,6.85,7.7,26.9
2023-01-16,Station_C,0.23,5.63,7.8,28.5
2023-01-17,Station_A,0.32,6.63,7.5,26.2
2023-01-17,Station_B,0.26,6.16,7.5,27.0
2023-01-17,Station_C,0.36,6.83,7.9,28.2
2023-01-18,Station_A,0.26,6.03,8.1,29.2
2023-01-18,Station_B,0.17,6.05,8.1,26.4
2023-01-18,Station_C,0.15,6.62,7.9,26.8
2023-01-19,Station_A,0.3,6.27,7.8,29.6
2023-01-19,Station_B,0.25,5.12,8.1,26.7
2023-01-19,Station_C,0.34,5.43,7.9,27.0
2023-01-20,Station_A,0.27,6.71,8.1,28.6
2023-01-20,Station_B,0.26,5.77,8.0,29.6
2023-01-20,Station_C,0.19,5.78,7.8,26.3
2023-01-21,Station_A,0.25,6.18,7.8,28.5
2023-01-21,Station_B,0.39,6.17,7.5,29.9
2023-01-21,Station_C,0.2,5.29,7.6,26.7
2023-01-22,Station_A,0.37,6.08,8.0,29.3
2023-01-22,Station_B,0.36,6.93,7.8,29.8
2023-01-22,Station_C,0.12,6.36,8.0,29.6
2023-01-23,Station_A,0.28,5.02,7.7,26.2
2023-01-23,Station_B,0.35,5.41,7.9,26.8
2023-01-23,Station_C,0.25,5.16,7.9,26.1
2023-01-24,Station_A,0.26,6.18,7.5,28.3
2023-01-24,Station_B,0.32,5.26,7.9,28.7
2023-01-24,Station_C,0.36,6.81,8.1,29.3
2023-01-25,Station_A,0.29,6.36,8.1,28.6
2023-01-25,Station_B,0.21,6.79,7.5,28.8
2023-01-25,Station_C,0.31,6.99,8.0,26.1
2023-01-26,Station_A,0.19,5.89,7.7,27.1
2023-01-26,Station_B,0.21,6.27,8.1,27.2
2023-01-26,Station_C,0.3,6.34,8.1,26.1
2023-01-27,Station_A,0.26,6.24,7.6,27.7
2023-01-27,Station_B,0.18,6.01,8.1,29.0
2023-01-27,Station_C,0.26,5.85,8.2,28.2
2023-01-28,Station_A,0.17,6.22,7.9,26.0
2023-01-28,Station_B,0.31,6.32,7.5,27.4
2023-01-28,Station_C,0.36,5.57,7.6,27.8
2023-01-29,Station_A,0.3,6.93,7.8,26.2
2023-01-29,Station_B,0.11,6.91,8.0,29.8
2023-01-29,Station_C,0.11,5.98,7.8,27.3
2023-01-30,Station_A,0.35,6.32,7.6,28.9
2023-01-30,Station_B,0.23,6.85,7.6,27.1
2023-01-30,Station_C,0.34,6.24,7.7,26.7
2023-01-31,Station_A,0.15,5.91,7.7,27.0
2023-01-31,Station_B,0.25,6.46,7.5,27.5
2023-01-31,Station_C,0.16,5.24,8.1,29.8
2023-02-01,Station_A,0.2,6.92,7.6,28.6
2023-02-01,Station_B,0.39,5.94,7.6,26.8
2023-02-01,Station_C,0.37,6.22,8.0,29.0
2023-02-02,Station_A,0.35,6.37,7.9,26.9
2023-02-02,Station_B,0.24,5.59,8.1,28.8
2023-02-02,Station_C,0.15,6.3,7.7,29.6
2023-02-03,Station_A,0.3,6.58,7.7,29.8
2023-02-03,Station_B,0.19,5.02,7.7,27.1
2023-02-03,Station_C,0.39,5.14,7.8,28.2
2023-02-04,Station_A,0.21,5.63,7.9,28.6
2023-02-04,Station_B,0.14,6.63,8.0,29.6
2023-02-04,Station_C,0.37,6.73,7.8,27.5
2023-02-05,Station_A,0.31,6.86,8.1,28.4
2023-02-05,Station_B,0.19,6.94,7.7,26.4
2023-02-05,Station_C,0.32,5.57,7.7,27.9
2023-02-06,Station_A,0.34,5.63,8.1,29.2
2023-02-06,Station_B,0.2,6.03,7.8,27.4
2023-02-06,Station_C,0.25,6.67,7.6,26.6
2023-02-07,Station_A,0.28,6.02,7.9,26.9
2023-02-07,Station_B,0.13,6.15,7.9,29.7
2023-02-07,Station_C,0.14,6.15,7.6,26.8
2023-02-08,Station_A,0.25,5.17,7.8,29.7
2023-02-08,Station_B,0.12,5.45,8.0,29.6
2023-02-08,Station_C,0.34,6.12,7.9,29.8
2023-02-09,Station_A,0.36,5.71,7.9,28.5
2023-02-09,Station_B,0.27,5.47,7.6,27.5
2023-02-09,Station_C,0.37,5.92,7.9,26.4
2023-02-10,Station_A,0.27,6.56,8.1,27.0
2023-02-10,Station_B,0.39,5.18,8.0,29.8
2023-02-10,Station_C,0.36,6.87,8.0,26.9
2023-02-11,Station_A,0.11,6.66,8.1,28.5
2023-02-11,Station_B,0.12,6.51,8.0,29.7
2023-02-11,Station_C,0.35,6.49,7.9,27.7
2023-02-12,Station_A,0.3,5.8,7.6,27.2
2023-02-12,Station_B,0.18,5.44,7.9,26.7
2023-02-12,Station_C,0.25,6.15,7.6,27.3
2023-02-13,Station_A,0.34,6.54,7.7,28.5
2023-02-13,Station_B,0.4,6.9,7.9,28.8
2023-02-13,Station_C,0.32,6.4,8.2,28.4
2023-02-14,Station_A,0.35,6.34,8.0,26.9
2023-02-14,Station_B,0.14,6.01,7.8,30.0
2023-02-14,Station_C,0.34,5.67,8.1,28.5
2023-02-15,Station_A,0.19,6.1,7.9,28.4
2023-02-15,Station_B,0.37,6.94,8.0,29.9
2023-02-15,Station_C,0.18,5.85,7.7,26.0
2023-02-16,Station_A,0.1,6.44,7.8,27.3
2023-02-16,Station_B,0.35,6.95,7.9,27.8
2023-02-16,Station_C,2.39,0.67,7.8,30.0
2023-02-17,Station_A,0.32,5.7,7.8,26.6
2023-02-17,Station_B,0.13,6.07,7.6,29.2
2023-02-17,Station_C,0.32,5.84,7.8,26.4
2023-02-18,Station_A,0.25,5.94,8.0,29.3
2023-02-18,Station_B,0.14,6.24,7.6,28.8
2023-02-18,Station_C,0.14,6.72,7.9,27.4
2023-02-19,Station_A,0.26,6.85,7.9,29.9
2023-02-19,Station_B,0.27,6.6,7.9,26.4
2023-02-19,Station_C,0.28,6.46,8.0,29.1
2023-02-20,Station_A,0.16,5.81,8.0,29.8
2023-02-20,Station_B,0.26,5.63,7.7,28.0
2023-02-20,Station_C,0.1,6.56,8.1,29.9
2023-02-21,Station_A,0.28,5.85,7.7,28.3
2023-02-21,Station_B,0.11,6.94,8.1,29.0
2023-02-21,Station_C,0.22,6.5,7.8,29.6
2023-02-22,Station_A,0.19,6.1,7.7,27.7
2023-02-22,Station_B,0.36,6.05,7.8,27.0
2023-02-22,Station_C,0.25,6.49,7.6,26.9
2023-02-23,Station_A,0.21,5.78,8.1,27.3
2023-02-23,Station_B,0.29,5.46,8.0,28.2
2023-02-23,Station_C,0.34,5.49,8.1,28.2
2023-02-24,Station_A,0.36,6.64,7.9,29.0
2023-02-24,Station_B,0.26,5.12,7.6,29.3
2023-02-24,Station_C,0.15,6.59,7.5,27.1
2023-02-25,Station_A,0.28,6.55,7.9,28.0
2023-02-25,Station_B,0.25,6.22,8.1,27.6
2023-02-25,Station_C,0.1,6.23,7.5,28.0
2023-02-26,Station_A,0.26,5.54,8.1,27.1
2023-02-26,Station_B,0.28,5.34,8.1,26.8
2023-02-26,Station_C,0.1,5.53,7.6,26.1
2023-02-27,Station_A,0.31,6.58,7.7,27.8
2023-02-27,Station_B,0.23,6.39,7.9,26.5
2023-02-27,Station_C,0.32,6.31,7.6,27.1
2023-02-28,Station_A,0.18,5.46,8.1,28.6
2023-02-28,Station_B,0.17,6.84,7.6,29.2
2023-02-28,Station_C,0.32,6.99,8.0,26.9
2023-03-01,Station_A,0.2,5.01,8.0,27.1
2023-03-01,Station_B,0.21,5.96,8.2,27.0
2023-03-01,Station_C,0.33,5.44,7.9,27.4
2023-03-02,Station_A,0.29,5.95,8.0,26.9
2023-03-02,Station_B,0.36,6.76,8.0,27.6
2023-03-02,Station_C,0.21,6.28,7.6,29.9
2023-03-03,Station_A,0.33,5.13,8.0,29.1
2023-03-03,Station_B,0.19,5.98,7.6,27.9
2023-03-03,Station_C,0.2,5.33,7.7,26.3
2023-03-04,Station_A,0.26,5.79,7.9,28.5
2023-03-04,Station_B,0.15,5.59,8.2,27.5
2023-03-04,Station_C,0.14,5.05,8.2,27.1
2023-03-05,Station_A,0.4,6.2,7.5,26.3
2023-03-05,Station_B,0.22,6.21,7.8,29.7
2023-03-05,Station_C,0.31,6.79,7.6,26.9
2023-03-06,Station_A,0.14,6.03,7.7,27.7
2023-03-06,Station_B,0.15,6.08,7.6,27.3
2023-03-06,Station_C,0.38,5.78,7.5,27.6
2023-03-07,Station_A,0.17,6.24,7.5,27.9
2023-03-07,Station_B,0.23,5.04,8.2,27.5
2023-03-07,Station_C,0.2,5.95,7.8,27.4
2023-03-08,Station_A,0.21,6.78,8.0,26.6
2023-03-08,Station_B,0.37,6.4,7.6,29.5
2023-03-08,Station_C,0.24,6.05,8.1,29.7
2023-03-09,Station_A,0.1,6.84,7.5,27.1
2023-03-09,Station_B,0.24,6.21,7.8,29.7
2023-03-09,Station_C,0.18,6.84,7.6,28.4
2023-03-10,Station_A,0.25,6.39,7.6,29.4
2023-03-10,Station_B,0.22,5.15,7.9,28.7
2023-03-10,Station_C,0.32,6.08,8.2,27.9
2023-03-11,Station_A,0.28,5.82,8.1,26.7
2023-03-11,Station_B,0.32,6.81,8.1,28.0
2023-03-11,Station_C,0.22,5.94,8.1,29.7
2023-03-12,Station_A,0.14,6.7,8.2,27.4
2023-03-12,Station_B,0.33,6.12,8.2,27.8
2023-03-12,Station_C,0.34,5.99,8.1,28.2
2023-03-13,Station_A,0.13,5.79,8.0,29.7
2023-03-13,Station_B,0.21,5.31,8.0,29.8
2023-03-13,Station_C,0.29,6.11,7.6,28.9
2023-03-14,Station_A,0.3,6.8,8.0,29.1
2023-03-14,Station_B,0.4,6.16,7.6,27.8
2023-03-14,Station_C,0.11,5.11,7.5,28.9
2023-03-15,Station_A,0.21,5.21,8.0,27.3
2023-03-15,Station_B,0.3,6.12,7.8,28.6
2023-03-15,Station_C,0.34,5.46,7.6,29.1
2023-03-16,Station_A,0.15,5.23,8.1,29.1
2023-03-16,Station_B,0.3,5.25,7.9,26.1
2023-03-16,Station_C,0.12,5.95,7.8,27.8
2023-03-17,Station_A,0.21,6.51,7.8,28.9
2023-03-17,Station_B,0.23,6.13,8.2,26.4
2023-03-17,Station_C,0.28,6.9,8.2,27.9
2023-03-18,Station_A,0.29,6.11,7.9,29.5
2023-03-18,Station_B,0.25,5.92,7.9,27.8
2023-03-18,Station_C,0.1,5.35,7.8,29.3
2023-03-19,Station_A,0.26,5.69,7.6,29.8
2023-03-19,Station_B,0.12,6.44,7.7,30.0
2023-03-19,Station_C,0.17,6.14,8.1,26.8
2023-03-20,Station_A,0.12,6.84,7.6,29.7
2023-03-20,Station_B,0.23,6.95,8.2,28.6
2023-03-20,Station_C,0.25,6.06,7.9,28.3
2023-03-21,Station_A,0.31,6.42,7.6,28.3
2023-03-21,Station_B,0.3,5.17,7.9,27.1
2023-03-21,Station_C,0.33,6.41,7.6,28.4
2023-03-22,Station_A,0.15,6.71,8.0,29.1
2023-03-22,Station_B,0.19,6.81,7.8,26.3
2023-03-22,Station_C,0.14,6.59,7.9,29.5
2023-03-23,Station_A,0.13,5.76,8.0,27.7
2023-03-23,Station_B,0.32,5.03,8.1,26.4
2023-03-23,Station_C,0.32,6.73,7.9,27.2
2023-03-24,Station_A,0.2,5.65,7.7,28.4
2023-03-24,Station_B,0.19,5.37,8.1,29.0
2023-03-24,Station_C,0.15,5.29,7.9,28.5
2023-03-25,Station_A,0.28,5.36,7.8,28.6
2023-03-25,Station_B,0.3,5.9,7.7,27.2
2023-03-25,Station_C,0.11,6.34,8.1,27.4
2023-03-26,Station_A,0.4,5.53,7.6,27.5
2023-03-26,Station_B,0.19,6.15,7.8,26.5
2023-03-26,Station_C,0.32,6.22,7.6,26.7
2023-03-27,Station_A,0.34,5.7,7.9,26.7
2023-03-27,Station_B,0.11,6.54,7.8,29.3
2023-03-27,Station_C,0.35,5.57,7.6,29.9
2023-03-28,Station_A,0.35,5.03,7.7,29.0
2023-03-28,Station_B,0.27,5.86,7.5,26.9
2023-03-28,Station_C,0.13,6.26,7.7,27.1
2023-03-29,Station_A,0.24,5.78,8.0,29.6
2023-03-29,Station_B,0.23,6.22,7.7,29.1
2023-03-29,Station_C,0.38,5.53,7.7,29.8
2023-03-30,Station_A,0.16,6.41,7.7,27.1
2023-03-30,Station_B,0.15,5.13,7.7,28.4
2023-03-30,Station_C,0.24,6.25,8.1,26.9
2023-03-31,Station_A,0.17,6.35,7.8,26.5
2023-03-31,Station_B,0.17,5.35,7.8,28.6
2023-03-31,Station_C,0.16,5.02,7.8,27.7
2023-04-01,Station_A,0.12,5.86,8.1,28.9
2023-04-01,Station_B,0.1,6.93,7.7,30.0
2023-04-01,Station_C,0.24,5.71,7.7,29.4
2023-04-02,Station_A,0.4,6.23,7.8,26.4
2023-04-02,Station_B,0.27,6.4,7.8,28.2
2023-04-02,Station_C,0.15,5.58,7.6,29.2
2023-04-03,Station_A,0.12,5.6,7.9,27.6
2023-04-03,Station_B,0.39,6.91,7.7,28.9
2023-04-03,Station_C,0.17,5.52,7.8,27.7
2023-04-04,Station_A,0.34,5.96,8.0,26.8
2023-04-04,Station_B,0.2,6.05,8.0,29.1
2023-04-04,Station_C,0.31,6.88,7.9,26.6
2023-04-05,Station_A,0.13,6.74,7.9,27.5
2023-04-05,Station_B,0.21,6.81,7.5,27.9
2023-04-05,Station_C,0.22,5.86,7.9,27.9
2023-04-06,Station_A,0.11,6.22,8.1,26.4
2023-04-06,Station_B,0.21,6.62,7.7,29.5
2023-04-06,Station_C,0.38,6.12,8.0,27.5
2023-04-07,Station_A,0.15,5.1,7.8,29.4
2023-04-07,Station_B,0.26,6.14,7.6,29.4
2023-04-07,Station_C,0.3,5.93,8.2,29.5
2023-04-08,Station_A,0.21,6.24,7.9,27.6
2023-04-08,Station_B,0.22,6.15,7.8,27.1
2023-04-08,Station_C,0.26,5.14,7.8,29.5
2023-04-09,Station_A,0.2,6.88,7.6,29.8
2023-04-09,Station_B,0.1,5.87,7.8,28.2
2023-04-09,Station_C,0.35,5.8,7.8,26.6
2023-04-10,Station_A,0.29,5.13,8.0,28.2
2023-04-10,Station_B,0.26,5.37,7.8,29.2
2023-04-10,Station_C,0.14,6.45,7.6,29.0
2023-04-11,Station_A,0.24,6.7,8.0,26.1
2023-04-11,Station_B,0.36,5.04,7.9,28.9
2023-04-11,Station_C,0.33,6.45,8.0,29.3
2023-04-12,Station_A,0.22,5.94,8.0,29.5
2023-04-12,Station_B,0.2,6.86,7.9,26.7
2023-04-12,Station_C,0.4,6.65,8.0,26.8
2023-04-13,Station_A,0.26,6.78,7.7,26.2
2023-04-13,Station_B,0.18,6.43,8.2,28.8
2023-04-13,Station_C,0.24,6.54,8.1,28.8
2023-04-14,Station_A,0.29,6.4,7.7,29.2
2023-04-14,Station_B,0.24,6.4,8.0,28.6
2023-04-14,Station_C,0.36,5.9,7.5,29.4
2023-04-15,Station_A,0.35,5.28,7.5,29.7
2023-04-15,Station_B,0.34,6.65,8.0,26.5
2023-04-15,Station_C,0.37,5.85,7.8,27.8
2023-04-16,Station_A,0.37,6.74,8.2,28.3
2023-04-16,Station_B,0.16,6.34,8.0,29.6
2023-04-16,Station_C,0.38,6.74,8.1,26.3
2023-04-17,Station_A,0.28,5.76,7.5,28.7
2023-04-17,Station_B,0.24,6.36,8.1,29.3
2023-04-17,Station_C,0.22,5.48,7.8,26.4
2023-04-18,Station_A,0.27,5.26,7.7,28.2
2023-04-18,Station_B,0.11,6.9,7.7,26.1
2023-04-18,Station_C,0.27,5.28,7.5,27.5
2023-04-19,Station_A,0.13,5.63,7.8,26.6
2023-04-19,Station_B,0.13,5.09,7.9,27.0
2023-04-19,Station_C,0.23,6.83,8.0,29.3
2023-04-20,Station_A,0.39,6.53,7.9,27.5
2023-04-20,Station_B,0.31,6.99,7.8,28.9
2023-04-20,Station_C,0.23,5.82,7.9,27.5
2023-04-21,Station_A,0.36,6.77,7.7,29.6
2023-04-21,Station_B,0.19,6.45,7.7,26.2
2023-04-21,Station_C,0.32,5.65,7.9,28.6
2023-04-22,Station_A,0.37,5.87,7.6,27.3
2023-04-22,Station_B,0.31,5.03,7.7,29.1
2023-04-22,Station_C,0.32,6.62,8.0,28.7
2023-04-23,Station_A,0.4,6.14,7.6,27.2
2023-04-23,Station_B,0.38,5.36,7.6,29.5
2023-04-23,Station_C,0.18,5.75,8.0,27.3
2023-04-24,Station_A,0.13,5.08,7.6,27.1
2023-04-24,Station_B,0.12,6.51,7.6,29.7
2023-04-24,Station_C,0.3,5.45,7.7,28.3
2023-04-25,Station_A,0.33,6.52,8.0,27.8
2023-04-25,Station_B,0.29,6.98,8.1,26.2
2023-04-25,Station_C,0.27,6.44,7.9,29.1
2023-04-26,Station_A,0.16,5.11,7.9,28.8
2023-04-26,Station_B,0.28,5.1,7.6,28.8
2023-04-26,Station_C,0.3,6.66,8.1,26.7
2023-04-27,Station_A,0.32,6.55,8.0,26.9
2023-04-27,Station_B,0.28,6.48,7.7,26.4
2023-04-27,Station_C,0.19,5.33,7.6,27.3
2023-04-28,Station_A,0.21,5.04,7.6,27.2
2023-04-28,Station_B,0.13,6.12,7.6,26.8
2023-04-28,Station_C,0.12,6.34,7.8,29.3
2023-04-29,Station_A,0.14,5.61,8.0,27.2
2023-04-29,Station_B,0.19,5.16,8.2,28.2
2023-04-29,Station_C,0.3,6.03,7.6,28.6
2023-04-30,Station_A,0.22,6.26,8.0,28.7
2023-04-30,Station_B,0.14,5.69,7.5,28.9
2023-04-30,Station_C,0.18,5.18,7.8,29.4
2023-05-01,Station_A,0.11,6.95,8.1,26.5
2023-05-01,Station_B,0.24,5.74,7.8,29.3
2023-05-01,Station_C,0.12,6.92,7.6,29.0
2023-05-02,Station_A,0.16,5.34,8.1,27.7
2023-05-02,Station_B,0.25,6.45,7.8,27.1
2023-05-02,Station_C,0.36,5.94,7.6,29.7
2023-05-03,Station_A,0.12,7.0,8.0,26.6
2023-05-03,Station_B,0.31,6.56,7.7,27.0
2023-05-03,Station_C,0.28,5.34,7.6,28.7
2023-05-04,Station_A,0.25,5.73,7.8,27.6
2023-05-04,Station_B,0.33,5.42,7.8,28.2
2023-05-04,Station_C,0.24,6.62,8.0,28.0
2023-05-05,Station_A,0.33,6.56,8.2,27.1
2023-05-05,Station_B,0.37,6.54,8.1,26.3
2023-05-05,Station_C,0.14,6.01,7.6,26.5
2023-05-06,Station_A,0.29,5.72,7.6,27.3
2023-05-06,Station_B,0.38,5.64,7.7,29.4
2023-05-06,Station_C,0.31,6.27,8.2,26.8
2023-05-07,Station_A,0.35,6.18,8.0,28.6
2023-05-07,Station_B,0.17,6.92,7.9,27.5
2023-05-07,Station_C,0.26,5.03,8.0,28.9
2023-05-08,Station_A,0.39,5.45,7.8,26.5
2023-05-08,Station_B,0.21,5.71,8.1,26.0
2023-05-08,Station_C,0.27,6.97,7.9,26.2
2023-05-09,Station_A,0.36,6.68,7.7,28.5
2023-05-09,Station_B,0.39,6.9,8.2,29.5
2023-05-09,Station_C,0.17,6.66,8.0,29.9
2023-05-10,Station_A,0.13,6.19,8.0,26.9
2023-05-10,Station_B,0.28,5.75,7.8,26.5
2023-05-10,Station_C,2.74,1.05,8.0,29.0
2023-05-11,Station_A,0.24,6.56,7.8,26.6
2023-05-11,Station_B,0.17,6.44,7.6,27.3
2023-05-11,Station_C,0.16,5.9,7.6,28.2
2023-05-12,Station_A,0.12,6.74,7.6,26.9
2023-05-12,Station_B,0.24,6.0,7.6,29.2
2023-05-12,Station_C,0.14,5.75,8.1,28.3
2023-05-13,Station_A,0.21,5.49,7.9,29.4
2023-05-13,Station_B,0.23,6.81,7.9,28.3
2023-05-13,Station_C,0.28,6.15,7.8,30.0
2023-05-14,Station_A,0.32,6.07,7.8,26.7
2023-05-14,Station_B,0.33,5.91,8.1,26.6
2023-05-14,Station_C,0.29,6.03,8.1,30.0
2023-05-15,Station_A,0.14,5.26,8.0,27.5
2023-05-15,Station_B,0.22,6.26,8.0,28.2
2023-05-15,Station_C,0.13,5.82,7.9,27.8
2023-05-16,Station_A,0.37,6.64,7.8,28.9
2023-05-16,Station_B,0.17,5.69,7.5,27.3
2023-05-16,Station_C,0.39,5.63,8.1,26.9
2023-05-17,Station_A,0.26,6.35,7.5,26.9
2023-05-17,Station_B,0.2,6.43,7.9,26.6
2023-05-17,Station_C,0.19,6.46,8.0,29.9
2023-05-18,Station_A,0.28,5.67,8.0,27.9
2023-05-18,Station_B,0.36,5.1,8.1,29.4
2023-05-18,Station_C,0.25,5.72,8.2,26.4
2023-05-19,Station_A,0.3,6.87,8.0,28.6
2023-05-19,Station_B,0.21,5.28,8.1,29.0
2023-05-19,Station_C,0.3,6.01,7.6,27.3
2023-05-20,Station_A,0.32,5.32,8.0,28.8
2023-05-20,Station_B,0.14,5.63,7.7,28.8
2023-05-20,Station_C,0.35,6.52,7.6,28.9
2023-05-21,Station_A,0.32,5.38,7.6,26.9
2023-05-21,Station_B,0.34,6.48,8.1,26.2
2023-05-21,Station_C,0.31,5.56,7.7,28.2
2023-05-22,Station_A,0.29,5.65,7.9,29.3
2023-05-22,Station_B,0.38,6.06,8.1,26.8
2023-05-22,Station_C,0.22,6.55,7.9,28.0
2023-05-23,Station_A,0.21,5.44,7.9,28.5
2023-05-23,Station_B,0.25,6.92,8.0,26.4
2023-05-23,Station_C,0.39,6.45,8.1,27.2
2023-05-24,Station_A,0.31,5.59,7.9,28.5
